City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Chapais,CA,2021-02-04 15:59:02,49.7834,-74.8492,12.2,73,1,2.17
293,Sioux Lookout,CA,2021-02-04 15:59:02,50.1001,-91.917,21.2,86,90,6.91
294,Alice Springs,AU,2021-02-04 15:59:03,-23.7,133.8833,81.0,78,75,2.3
295,Husavik,IS,2021-02-04 15:59:03,66.0449,-17.3389,28.4,69,20,9.22
296,Raudeberg,NO,2021-02-04 15:59:03,61.9875,5.1352,25.0,79,52,5.44
297,Vanimo,PG,2021-02-04 15:59:03,-2.6741,141.3028,78.42,81,69,5.7
298,Bethel,US,2021-02-04 15:59:03,41.3712,-73.414,34.0,55,40,16.11
299,Asyut,EG,2021-02-04 15:59:03,27.181,31.1837,69.8,52,40,20.71
300,Airai,TL,2021-02-04 15:59:04,-8.9266,125.4092,58.91,100,100,3.4
301,Eidsvag,NO,2021-02-04 15:59:04,62.7767,8.0668,23.0,58,0,8.05
302,Shenxian,CN,2021-02-04 15:59:04,36.2411,115.6672,45.82,50,100,12.26
303,Lompoc,US,2021-02-04 15:59:04,34.6391,-120.4579,46.99,81,1,10.54
304,Salalah,OM,2021-02-04 15:59:04,17.0151,54.0924,75.2,69,40,3.44
305,Abu Dhabi,AE,2021-02-04 15:59:04,24.4667,54.3667,71.6,68,0,5.75
306,Toora-Khem,RU,2021-02-04 15:59:05,52.4675,96.11,17.65,95,100,2.93
307,Benghazi,LY,2021-02-04 15:59:05,32.1167,20.0667,62.2,71,0,8.01
308,Belfast,GB,2021-02-04 15:59:05,54.5833,-5.9333,46.99,93,90,6.91
309,Borogontsy,RU,2021-02-04 15:59:05,62.6683,131.1683,-46.34,75,0,2.82
310,Inta,RU,2021-02-04 15:59:05,66.0317,60.1659,-3.73,92,90,3.71
311,Iquique,CL,2021-02-04 15:59:05,-20.2208,-70.1431,75.2,53,0,14.97
312,Sicuani,PE,2021-02-04 15:59:05,-14.2694,-71.2261,58.17,43,76,1.68
313,Priladozhskiy,RU,2021-02-04 15:59:06,59.85,31.4833,10.0,52,100,10.49
314,Kuusamo,FI,2021-02-04 15:59:06,65.9667,29.1833,6.8,85,79,8.05
315,Pyapon,MM,2021-02-04 15:59:06,16.2833,95.6833,72.84,65,0,9.26
316,Norrtalje,SE,2021-02-04 15:59:06,59.758,18.705,25.0,87,99,5.01
317,Tazovskiy,RU,2021-02-04 15:59:06,67.4667,78.7,-17.7,88,95,7.81
318,Taoudenni,ML,2021-02-04 15:59:06,22.6783,-3.9836,93.33,9,6,14.25
319,Traiguen,CL,2021-02-04 15:59:06,-38.25,-72.6833,92.14,18,0,2.73
320,Kapit,MY,2021-02-04 15:56:03,2.0167,112.9333,73.51,95,100,1.5
321,Ayagoz,KZ,2021-02-04 15:59:07,47.9714,80.4392,17.13,94,99,8.05
322,Saint Stephen,GB,2021-02-04 15:59:07,50.3333,-4.9,48.99,93,40,8.05
323,Esperance,AU,2021-02-04 15:59:07,-33.8667,121.9,55.4,82,90,9.22
324,Sao Felix Do Xingu,BR,2021-02-04 15:56:10,-6.6447,-51.995,90.86,53,88,1.92
325,Zaysan,KZ,2021-02-04 15:59:07,47.4667,84.8667,19.69,93,100,0.45
326,Bulnes,CL,2021-02-04 15:59:08,-36.7423,-72.2985,82.4,44,0,5.75
327,Bangkalan,ID,2021-02-04 15:59:08,-7.0455,112.7351,77.0,94,20,6.91
328,Necochea,AR,2021-02-04 15:59:08,-38.5473,-58.7368,77.0,57,0,15.41
329,Bathsheba,BB,2021-02-04 15:59:08,13.2167,-59.5167,84.2,58,75,23.02
330,Thinadhoo,MV,2021-02-04 15:59:08,0.5333,72.9333,82.38,74,56,8.21
331,Kemerovo,RU,2021-02-04 15:54:30,55.3333,86.0833,14.0,79,40,8.95
332,San Jeronimo,PE,2021-02-04 15:59:08,-11.9472,-75.2829,59.22,55,96,1.57
333,Koutsouras,GR,2021-02-04 15:59:08,35.0339,25.9469,63.0,70,0,3.83
334,Shimoda,JP,2021-02-04 15:59:09,34.6667,138.95,36.0,60,0,1.99
335,Novobiryusinskiy,RU,2021-02-04 15:59:09,56.9578,97.7076,9.19,95,100,6.42
336,Tessalit,ML,2021-02-04 15:59:09,20.1986,1.0114,88.74,10,0,12.19
337,Japura,ID,2021-02-04 15:55:49,-0.3167,102.35,73.76,84,83,2.04
338,Sinegorye,RU,2021-02-04 15:59:09,62.0788,150.477,-18.53,84,100,5.01
339,Laiyang,CN,2021-02-04 15:59:09,36.9758,120.7136,36.0,63,100,6.73
340,Kuito,AO,2021-02-04 15:59:10,-12.3833,16.9333,69.87,80,59,5.01
341,Alenquer,BR,2021-02-04 15:59:10,-1.9417,-54.7383,86.0,79,40,13.8
342,Myitkyina,MM,2021-02-04 15:59:10,25.3833,97.4,60.44,51,2,2.53
343,Hallein,AT,2021-02-04 15:59:10,47.6833,13.1,51.8,58,0,3.44
344,Tucuma,BR,2021-02-04 15:54:57,-0.1833,-50.05,83.32,79,93,5.46
345,Bure,ET,2021-02-04 15:59:10,10.7,37.0667,68.38,26,57,4.21
346,Kieta,PG,2021-02-04 15:59:10,-6.2167,155.6333,78.64,74,100,4.05
347,Eureka,US,2021-02-04 15:54:36,40.8021,-124.1637,33.01,93,1,3.44
348,Lanzhou,CN,2021-02-04 15:59:11,36.0564,103.7922,36.0,38,40,0.76
349,Umba,RU,2021-02-04 15:59:11,66.6871,34.3429,8.35,93,70,9.66
350,Gorlice,PL,2021-02-04 15:58:55,49.6556,21.1604,39.99,92,100,11.01
351,Shelburne,CA,2021-02-04 15:59:11,44.0787,-80.2041,30.0,93,73,4.12
352,Teguldet,RU,2021-02-04 15:59:11,57.3064,88.1667,8.64,95,100,7.25
353,Yar-Sale,RU,2021-02-04 15:59:11,66.8333,70.8333,-23.71,86,54,7.58
354,Kaeo,NZ,2021-02-04 15:59:12,-35.1,173.7833,61.0,91,44,1.99
355,Marawi,PH,2021-02-04 15:59:12,7.9986,124.2928,75.0,92,60,4.0
356,Asosa,ET,2021-02-04 15:59:12,10.0667,34.5333,78.21,19,65,2.28
357,Umea,SE,2021-02-04 15:59:12,63.8284,20.2597,21.2,93,90,6.91
358,Sinnamary,GF,2021-02-04 15:59:12,5.3833,-52.95,80.85,73,93,15.5
359,Yambio,SS,2021-02-04 15:59:12,4.5721,28.3955,93.06,19,66,2.51
360,Aranos,NA,2021-02-04 15:59:13,-24.1333,19.1167,91.81,18,0,16.64
361,Batagay-Alyta,RU,2021-02-04 15:59:13,67.8006,130.4114,-30.84,70,0,1.07
362,Novikovo,RU,2021-02-04 15:59:13,51.1537,37.8879,36.63,97,100,8.23
363,Berdigestyakh,RU,2021-02-04 15:59:13,62.0989,126.6992,-37.05,81,0,1.1
364,Koulikoro,ML,2021-02-04 15:59:13,14.0,-7.75,96.55,8,86,1.7
365,Callaguip,PH,2021-02-04 15:59:13,18.0714,120.4867,71.6,78,20,3.44
366,Honiara,SB,2021-02-04 15:59:14,-9.4333,159.95,77.59,83,100,6.06
367,Bilma,NE,2021-02-04 15:59:14,18.6853,12.9164,78.37,16,17,4.45
368,Rudnya,RU,2021-02-04 15:59:14,54.947,31.0934,17.6,79,40,8.95
369,Ambilobe,MG,2021-02-04 15:59:14,-13.2,49.05,77.79,89,100,1.68
370,Nombre De Dios,MX,2021-02-04 15:59:14,23.85,-104.2333,50.0,50,40,4.61
371,Livani,LV,2021-02-04 15:59:14,56.3543,26.1758,11.91,96,96,5.46
372,Port Hawkesbury,CA,2021-02-04 15:59:14,45.6169,-61.3485,39.99,100,90,3.44
373,Port Dickson,MY,2021-02-04 15:59:15,2.5228,101.7959,77.0,73,20,3.44
374,Yatou,CN,2021-02-04 15:59:15,37.15,122.3833,35.51,84,93,13.11
375,Poum,NC,2021-02-04 15:57:15,-20.2333,164.0167,79.92,83,8,15.79
376,Tiznit,MA,2021-02-04 15:59:15,29.5833,-9.5,62.38,59,5,12.91
377,Clyde,US,2021-02-04 15:59:15,41.3042,-82.9752,25.0,85,52,1.01
378,Westport,US,2021-02-04 15:57:47,41.1415,-73.3579,37.0,55,1,12.66
379,Capao Da Canoa,BR,2021-02-04 15:59:15,-29.7456,-50.0097,77.25,64,73,18.1
380,Markova,UA,2021-02-04 15:59:16,48.6758,24.4138,42.8,75,75,11.18
381,Butte,US,2021-02-04 15:59:16,39.6499,-121.5677,39.2,65,1,6.91
382,Carutapera,BR,2021-02-04 15:59:16,-1.195,-46.02,88.61,56,49,10.29
383,Talcahuano,CL,2021-02-04 15:59:16,-36.7167,-73.1167,64.4,77,20,16.11
384,Mao,ES,2021-02-04 15:59:16,39.8885,4.2658,59.0,82,20,4.61
385,Fortuna,US,2021-02-04 15:56:51,40.5982,-124.1573,36.0,100,90,8.05
386,Khandyga,RU,2021-02-04 15:59:16,62.6667,135.6,-47.29,76,100,1.21
387,Belgrade,RS,2021-02-04 15:59:16,44.804,20.4651,57.2,77,0,9.22
388,Zuwarah,LY,2021-02-04 15:59:17,32.9312,12.082,69.87,42,95,3.06
389,Jiuquan,CN,2021-02-04 15:59:17,39.7432,98.5174,28.51,71,0,7.4
390,Nyurba,RU,2021-02-04 15:59:17,63.2842,118.3319,-34.08,83,67,5.86
391,Comodoro Rivadavia,AR,2021-02-04 15:59:17,-45.8667,-67.5,75.2,43,0,6.91
392,Turayf,SA,2021-02-04 15:59:17,31.6725,38.6637,51.8,100,75,18.41
393,Buriti,BR,2021-02-04 15:59:17,-22.9302,-45.3881,91.4,52,0,4.61
394,Mikhaylovka,RU,2021-02-04 15:59:18,50.06,43.2379,42.55,94,100,9.64
395,Mahanoro,MG,2021-02-04 15:59:18,-19.9,48.8,80.35,79,1,5.14
396,Kabinda,CD,2021-02-04 15:59:18,-6.1333,24.4833,77.13,75,91,1.03
397,Werda,BW,2021-02-04 15:59:18,-25.2667,23.2833,76.51,68,78,7.45
398,Beisfjord,NO,2021-02-04 15:59:18,68.3751,17.5988,10.4,92,20,2.3
399,Saldanha,ZA,2021-02-04 15:59:19,-33.0117,17.9442,77.0,53,0,24.16
400,Tezu,IN,2021-02-04 15:59:19,27.9167,96.1667,63.55,29,0,4.94
401,Naze,JP,2021-02-04 15:59:19,28.3667,129.4833,55.53,71,53,4.9
402,Aklavik,CA,2021-02-04 15:59:19,68.2191,-135.0107,-45.4,66,20,4.61
403,Aksu,CN,2021-02-04 15:59:19,41.1231,80.2644,27.75,78,0,1.66
404,Villazon,BO,2021-02-04 15:59:19,-22.0866,-65.5942,56.39,65,97,9.33
405,Balabac,PH,2021-02-04 15:59:19,7.9868,117.0645,79.88,83,100,13.35
406,Beloha,MG,2021-02-04 15:59:20,-25.1667,45.05,85.53,57,82,12.55
407,Oum Hadjer,TD,2021-02-04 15:59:20,13.2954,19.6966,89.13,12,14,16.08
408,Shangrao,CN,2021-02-04 15:59:20,28.4532,117.9686,52.54,75,48,5.21
409,Ballarat,AU,2021-02-04 15:59:20,-37.5662,143.8496,66.0,83,98,8.72
410,Constitucion,CL,2021-02-04 15:59:20,-35.3333,-72.4167,72.59,55,83,4.76
411,Cozumel,MX,2021-02-04 15:54:58,20.5083,-86.9458,77.0,61,20,9.22
412,Port Shepstone,ZA,2021-02-04 15:59:20,-30.7414,30.455,77.04,83,25,17.67
413,Boshnyakovo,RU,2021-02-04 15:59:21,49.6333,142.1667,-15.11,88,94,2.64
414,Chodavaram,IN,2021-02-04 15:59:21,17.8333,82.95,68.0,77,25,2.3
415,Tsiroanomandidy,MG,2021-02-04 15:59:21,-18.7667,46.0333,71.37,93,100,6.85
416,Monroe,US,2021-02-04 15:59:21,43.1501,-77.6831,34.0,69,9,5.99
417,Morant Bay,JM,2021-02-04 15:59:21,17.8815,-76.4093,84.0,65,75,2.3
418,Basco,PH,2021-02-04 15:59:21,20.4487,121.9702,70.57,77,42,24.56
419,Sao Filipe,CV,2021-02-04 15:59:21,14.8961,-24.4956,73.0,76,87,13.94
420,Jequie,BR,2021-02-04 15:59:22,-13.8575,-40.0836,92.86,47,59,2.98
421,Manicore,BR,2021-02-04 15:59:22,-5.8092,-61.3003,93.42,48,51,4.07
422,Bubaque,GW,2021-02-04 15:59:22,11.2833,-15.8333,77.9,58,28,7.38
423,Taywarah,AF,2021-02-04 15:59:22,33.35,64.4167,27.12,79,0,1.34
424,Yermekeyevo,RU,2021-02-04 15:59:22,54.0761,53.6712,36.03,96,100,9.44
425,Rudsar,IR,2021-02-04 15:59:22,37.1376,50.288,50.0,87,92,4.61
426,Pimenta Bueno,BR,2021-02-04 15:59:22,-11.6725,-61.1936,93.16,56,8,1.52
427,Atbasar,KZ,2021-02-04 15:59:23,51.8,68.3333,24.12,98,98,7.2
428,Nouadhibou,MR,2021-02-04 15:59:23,20.931,-17.0347,69.8,68,37,17.27
429,Axim,GH,2021-02-04 15:59:23,4.8699,-2.2405,83.53,72,18,9.19
430,Guozhen,CN,2021-02-04 15:59:23,34.3659,107.359,41.94,55,85,3.38
431,Henties Bay,NA,2021-02-04 15:59:15,-22.116,14.2845,70.0,78,76,5.99
432,Caravelas,BR,2021-02-04 15:59:23,-17.7125,-39.2481,87.13,52,0,11.14
433,Dombarovskiy,RU,2021-02-04 15:59:23,50.7587,59.5386,34.3,98,100,7.18
434,Ugoofaaru,MV,2021-02-04 15:59:23,5.6667,73.0,81.9,76,100,10.58
435,Puerto Escondido,MX,2021-02-04 15:59:24,15.85,-97.0667,78.8,83,1,4.61
436,Ngunguru,NZ,2021-02-04 15:59:24,-35.6167,174.5,61.0,91,38,1.99
437,Novooleksiyivka,UA,2021-02-04 15:59:24,46.2269,34.6428,49.21,88,100,19.6
438,Jeremie,HT,2021-02-04 15:59:24,18.65,-74.1167,77.45,74,65,9.89
439,Taltal,CL,2021-02-04 15:59:24,-25.4,-70.4833,71.56,60,29,7.38
440,Avera,US,2021-02-04 15:59:24,33.194,-82.5271,43.0,65,1,5.06
441,Oranjestad,AW,2021-02-04 15:55:11,12.524,-70.027,84.2,74,40,25.32
442,Durant,US,2021-02-04 15:59:25,33.994,-96.3708,60.8,72,40,18.41
443,Amapa,BR,2021-02-04 15:59:25,1.0,-52.0,80.73,90,61,3.18
444,Klaksvik,FO,2021-02-04 15:54:43,62.2266,-6.589,33.8,80,40,24.16
445,Tilichiki,RU,2021-02-04 15:59:25,60.4667,166.1,-1.28,95,86,13.58
446,Bandarbeyla,SO,2021-02-04 15:59:25,9.4942,50.8122,74.46,66,0,14.25
447,Kampene,CD,2021-02-04 15:59:25,-3.6,26.6667,79.27,73,10,2.68
448,Luderitz,NA,2021-02-04 15:59:25,-26.6481,15.1594,74.07,54,0,25.66
449,Ise,JP,2021-02-04 15:59:26,34.4833,136.7,39.99,68,30,1.01
450,Dzhebariki-Khaya,RU,2021-02-04 15:59:26,62.2167,135.8,-45.22,76,100,0.54
451,Talnakh,RU,2021-02-04 15:59:26,69.4865,88.3972,-21.55,86,98,1.83
452,Marsa Matruh,EG,2021-02-04 15:59:26,31.3525,27.2453,64.4,77,75,11.5
453,Faisalabad,PK,2021-02-04 15:55:31,31.4167,73.0833,56.73,52,1,2.66
454,Buin,CL,2021-02-04 15:59:26,-33.7333,-70.75,84.2,34,0,13.8
455,Salmas,IR,2021-02-04 15:59:26,38.1973,44.7653,41.0,65,75,4.61
456,Ornskoldsvik,SE,2021-02-04 15:59:27,63.2909,18.7153,19.4,86,91,10.36
457,Omboue,GA,2021-02-04 15:59:27,-1.5746,9.2618,82.02,81,73,6.13
458,Sola,VU,2021-02-04 15:59:27,-13.8833,167.55,78.8,94,75,12.71
459,Byron Bay,AU,2021-02-04 15:59:27,-28.65,153.6167,66.2,94,40,1.25
460,Quatre Cocos,MU,2021-02-04 15:59:27,-20.2078,57.7625,82.4,69,40,12.66
461,Kloulklubed,PW,2021-02-04 15:59:27,7.0419,134.2556,78.8,89,75,4.61
462,Vila Franca Do Campo,PT,2021-02-04 15:59:27,37.7167,-25.4333,57.2,67,40,21.85
463,San Isidro,PE,2021-02-04 15:59:28,-12.1167,-77.05,72.0,83,75,6.91
464,Tunoshna,RU,2021-02-04 15:59:28,57.5459,40.1254,15.8,86,40,4.47
465,Dicabisagan,PH,2021-02-04 15:59:28,17.0818,122.4157,73.08,85,97,10.31
466,Jayanca,PE,2021-02-04 15:59:28,-6.3908,-79.8219,77.0,69,0,11.5
467,Shymkent,KZ,2021-02-04 15:59:28,42.3,69.6,42.8,75,38,4.47
468,Temir,KZ,2021-02-04 15:59:28,49.1414,57.13,30.29,98,91,6.71
469,Sabang,ID,2021-02-04 15:59:29,5.8933,95.3214,81.32,76,2,20.6
470,Chicama,PE,2021-02-04 15:59:29,-7.8447,-79.1469,69.8,88,78,8.05
471,Futtsu,JP,2021-02-04 15:59:08,35.3053,139.8186,41.0,45,3,3.0
472,Binghamton,US,2021-02-04 15:55:34,42.0987,-75.918,30.99,74,40,11.5
473,Hope,US,2021-02-04 15:56:34,33.6671,-93.5916,57.99,68,100,3.0
474,Port Augusta,AU,2021-02-04 15:59:30,-32.5,137.7667,57.99,72,51,6.91
475,Casino,AU,2021-02-04 15:59:30,-28.8667,153.05,66.2,94,42,3.44
476,Yasnyy,RU,2021-02-04 15:59:30,51.0333,59.8742,33.42,100,100,7.25
477,Doka,SD,2021-02-04 15:59:30,13.5167,35.7667,90.21,16,3,11.68
478,Pont-Sainte-Maxence,FR,2021-02-04 15:59:30,49.3017,2.6047,51.8,76,75,11.5
479,Bontang,ID,2021-02-04 15:59:30,0.1333,117.5,79.83,81,100,4.09
480,Port Hardy,CA,2021-02-04 15:59:30,50.6996,-127.4199,39.2,100,90,6.91
481,Svetlogorsk,BY,2021-02-04 15:59:30,52.6333,29.7333,26.17,98,100,16.8
482,Alugan,PH,2021-02-04 15:59:31,12.2188,125.4808,79.45,86,11,16.17
483,Wodzislaw Slaski,PL,2021-02-04 15:59:31,50.0038,18.4721,37.99,95,100,1.99
484,Kortkeros,RU,2021-02-04 15:59:31,61.8106,51.5806,15.8,92,90,4.47
485,Mount Isa,AU,2021-02-04 15:59:31,-20.7333,139.5,86.0,62,40,16.11
486,Altea,ES,2021-02-04 15:59:31,38.5989,-0.0514,63.0,72,14,4.43
487,Maneadero,MX,2021-02-04 15:57:48,31.7167,-116.5667,56.32,72,39,5.3
488,Iqaluit,CA,2021-02-04 15:59:31,63.7506,-68.5145,8.6,85,90,24.16
489,Brownsburg,US,2021-02-04 15:54:48,39.8434,-86.3978,35.01,69,90,12.66
490,Sorland,NO,2021-02-04 15:59:32,67.667,12.6934,37.4,70,40,17.27
491,Gizo,SB,2021-02-04 15:59:32,-8.103,156.8419,79.95,80,100,12.44
492,Broken Hill,AU,2021-02-04 15:58:13,-31.95,141.4333,82.4,18,82,11.5
493,Greeneville,US,2021-02-04 15:59:32,36.1632,-82.831,34.0,64,1,1.19
494,Northam,GB,2021-02-04 15:59:33,51.0333,-4.2167,48.0,92,92,3.0
495,Sukhinichi,RU,2021-02-04 15:59:33,54.0999,35.3425,30.83,99,100,6.33
496,Kirakira,SB,2021-02-04 15:59:33,-10.4544,161.9205,77.77,91,100,14.14
497,Nouakchott,MR,2021-02-04 15:59:33,18.0858,-15.9785,69.8,68,78,19.57
498,Lima,PE,2021-02-04 15:56:22,-12.0432,-77.0282,72.0,83,75,6.91
499,Anapskaya,RU,2021-02-04 15:59:33,44.89,37.38,51.8,71,0,15.66
500,Oktyabrskoye,RU,2021-02-04 15:59:33,43.0645,44.7417,50.0,53,49,2.24
501,Gorontalo,ID,2021-02-04 15:59:34,0.5412,123.0595,74.93,87,100,3.15
502,Tolga,DZ,2021-02-04 15:59:34,34.7222,5.3785,71.6,26,0,9.22
503,Itarema,BR,2021-02-04 15:59:34,-2.9248,-39.9167,87.84,55,98,17.22
504,Namibe,AO,2021-02-04 15:59:34,-15.1961,12.1522,77.0,57,20,23.02
505,Srivardhan,IN,2021-02-04 15:59:34,18.0333,73.0167,74.44,64,0,7.38
506,Sibolga,ID,2021-02-04 15:59:34,1.7427,98.7792,77.95,84,100,3.11
507,Makokou,GA,2021-02-04 15:59:35,0.5738,12.8642,86.0,66,75,9.22
508,Novo Aripuana,BR,2021-02-04 15:59:35,-5.1206,-60.3797,90.81,58,19,4.56
509,Gallup,US,2021-02-04 15:58:02,35.5281,-108.7426,30.0,80,1,3.15
510,Chebsara,RU,2021-02-04 15:59:35,59.2002,38.8356,17.6,86,90,8.95
511,Marystown,CA,2021-02-04 15:59:35,47.1666,-55.1483,42.01,97,91,6.69
512,Vardo,NO,2021-02-04 15:59:35,70.3705,31.1107,26.6,80,75,19.75
513,Belyy Yar,RU,2021-02-04 15:59:35,53.6039,91.3903,21.2,68,0,11.18
514,Lavrentiya,RU,2021-02-04 15:59:35,65.5833,-171.0,-16.83,84,64,14.67
515,Gidam,IN,2021-02-04 15:59:36,18.9833,81.4,62.51,28,9,1.97
516,Chimbote,PE,2021-02-04 15:59:36,-9.0853,-78.5783,74.59,63,96,7.78
517,Kargopol,RU,2021-02-04 15:59:36,61.5071,38.9456,13.12,97,97,4.7
518,Abha,SA,2021-02-04 15:59:36,18.2164,42.5053,68.0,42,0,10.36
519,Coxim,BR,2021-02-04 15:59:36,-18.5067,-54.76,93.78,45,41,8.52
520,Tamboril,DO,2021-02-04 15:59:37,19.4854,-70.611,77.0,73,75,3.91
521,Lorengau,PG,2021-02-04 15:59:37,-2.0226,147.2712,82.18,70,100,5.46
522,Pudukkottai,IN,2021-02-04 15:59:37,10.3833,78.8167,77.0,57,20,6.91
523,Topeka,US,2021-02-04 15:59:37,39.0483,-95.678,30.2,86,90,19.57
524,Margate,GB,2021-02-04 15:59:38,51.3813,1.3862,46.99,85,91,3.0
525,Takoradi,GH,2021-02-04 15:59:38,4.8845,-1.7554,83.08,75,17,10.54
526,Mitchell,US,2021-02-04 15:59:38,43.7094,-98.0298,12.2,67,1,21.85
527,Ciudad Bolivar,VE,2021-02-04 15:59:38,8.1222,-63.5497,89.8,49,77,12.75
528,Biloela,AU,2021-02-04 15:59:38,-24.4167,150.5,67.5,92,2,3.31
529,Egvekinot,RU,2021-02-04 15:59:39,66.3167,-179.1667,-29.85,83,62,18.1
530,Conceicao Da Barra,BR,2021-02-04 15:59:39,-18.5933,-39.7322,86.27,55,7,10.09
531,Grand-Lahou,CI,2021-02-04 15:59:39,5.1367,-5.0242,84.51,70,15,9.73
532,Alvorada,BR,2021-02-04 15:59:39,-12.48,-49.1247,93.99,48,51,2.44
533,Anchorage,US,2021-02-04 15:57:05,61.2181,-149.9003,14.0,79,90,3.44
534,Cayenne,GF,2021-02-04 15:58:52,4.9333,-52.3333,86.0,66,90,19.57
535,Wuwei,CN,2021-02-04 15:59:40,37.9281,102.6414,29.52,70,99,4.7
536,Tabas,IR,2021-02-04 15:59:40,33.5959,56.9244,57.2,19,0,4.61
537,Anito,PH,2021-02-04 15:59:40,12.4497,125.2886,78.06,89,38,13.22
538,Tecoanapa,MX,2021-02-04 15:59:40,16.5167,-98.75,81.79,65,0,3.36
539,Harper,LR,2021-02-04 15:59:40,4.375,-7.7169,83.21,75,27,9.13
540,Bongandanga,CD,2021-02-04 15:59:40,1.5,21.05,78.13,83,100,4.0
541,Baghdad,IQ,2021-02-04 15:58:52,33.3406,44.4009,60.8,55,90,5.75
542,Schifferstadt,DE,2021-02-04 15:59:41,49.3872,8.3747,52.0,62,90,3.44
543,Valle De Allende,MX,2021-02-04 15:59:41,26.9333,-105.4,66.65,23,50,7.25
544,Atasu,KZ,2021-02-04 15:59:41,48.6814,71.6433,21.31,95,100,8.5
545,Forio,IT,2021-02-04 15:59:41,40.7342,13.8646,60.01,67,0,7.78
546,Poya,NC,2021-02-04 15:59:41,-21.35,165.15,75.99,87,7,6.42
547,Grand Gaube,MU,2021-02-04 15:59:41,-20.0064,57.6608,81.0,75,1,3.0
548,Nanchang,CN,2021-02-04 15:59:22,28.6833,115.8833,53.94,84,99,7.67
549,Esna,EG,2021-02-04 15:59:42,25.2934,32.554,68.0,52,40,17.27
550,Dingle,PH,2021-02-04 15:59:42,10.9995,122.6711,74.68,91,52,8.28
551,Gazli,UZ,2021-02-04 15:59:42,40.1333,63.45,52.83,52,77,8.48
552,Bestobe,KZ,2021-02-04 15:59:42,52.4994,73.0975,25.29,98,100,4.85
553,Matingain,PH,2021-02-04 15:59:42,13.9129,120.8801,80.01,75,66,8.01
554,Paralimni,CY,2021-02-04 15:59:42,35.0375,33.9833,64.4,59,20,12.66
555,Jatai,BR,2021-02-04 15:54:50,-17.8814,-51.7144,86.16,56,91,3.51
556,Jacareacanga,BR,2021-02-04 15:59:43,-6.2222,-57.7528,94.57,44,95,4.25
557,Dali,CN,2021-02-04 15:59:43,25.7,100.1833,46.13,55,0,4.99
558,Kysyl-Syr,RU,2021-02-04 15:59:43,63.8986,122.7617,-42.57,80,48,5.35
559,Kalmunai,LK,2021-02-04 15:59:43,7.4167,81.8167,77.4,79,100,10.47
560,Nantucket,US,2021-02-04 15:59:43,41.2835,-70.0995,33.8,80,90,11.5
561,Hanmer Springs,NZ,2021-02-04 15:59:43,-42.5167,172.8167,41.34,82,0,1.68
562,Orchard Homes,US,2021-02-04 15:59:44,46.8633,-114.0484,33.01,93,90,2.59
563,Krasnokamensk,RU,2021-02-04 15:59:44,50.0979,118.0369,-4.27,91,78,2.17
564,Tuy Hoa,VN,2021-02-04 15:59:44,13.0833,109.3,71.28,89,100,8.52
565,Russell,US,2021-02-04 15:59:44,32.3502,-85.1999,44.01,70,90,5.08
566,Pedernales,DO,2021-02-04 15:59:44,18.0384,-71.744,81.93,56,4,6.22
567,Emba,KZ,2021-02-04 15:59:44,48.8264,58.1442,28.4,98,87,3.83
568,Taybad,IR,2021-02-04 15:59:44,34.74,60.7756,51.44,41,93,10.18
569,Sakaiminato,JP,2021-02-04 15:59:45,35.55,133.2333,33.8,80,20,8.05
570,Atagay,RU,2021-02-04 15:59:45,55.1033,99.3875,11.53,94,98,5.64
571,Mahon,ES,2021-02-04 15:59:45,39.8885,4.2658,59.0,82,20,4.61
572,Kupang,ID,2021-02-04 15:59:45,-10.1667,123.5833,79.99,85,100,11.59
573,Det Udom,TH,2021-02-04 15:59:45,14.906,105.0784,73.4,68,0,8.05
574,Weihe,CN,2021-02-04 15:59:46,32.9952,105.3247,38.75,69,65,4.36
575,Starkville,US,2021-02-04 15:59:46,33.4504,-88.8184,48.0,70,1,11.5
576,Anadyr,RU,2021-02-04 15:59:46,64.75,177.4833,-2.2,60,75,35.79
577,Benguela,AO,2021-02-04 15:59:46,-12.5763,13.4055,82.45,65,1,9.95
578,Danesti,RO,2021-02-04 15:59:46,46.5167,25.75,40.15,83,100,20.24
579,Chissamba,AO,2021-02-04 15:59:46,-12.1667,17.3333,77.13,67,29,2.17
580,Maloy,NO,2021-02-04 15:59:47,61.9353,5.1136,26.6,54,20,9.22
581,Luebo,CD,2021-02-04 15:59:47,-5.35,21.4167,86.7,55,12,1.97
582,Palanga,LT,2021-02-04 15:59:47,55.9175,21.0686,21.2,73,0,1.14
583,Ratne,UA,2021-02-04 15:59:47,51.6683,24.5303,26.01,96,100,16.53
584,Flin Flon,CA,2021-02-04 15:59:47,54.7682,-101.865,-5.8,77,90,11.5
585,Whitehorse,CA,2021-02-04 15:59:47,60.7161,-135.0538,-22.0,76,20,2.95
586,Teignmouth,GB,2021-02-04 15:59:48,50.5477,-3.4964,50.0,100,99,1.01
587,Adre,TD,2021-02-04 15:59:48,13.4667,22.2,81.77,16,0,13.09
